EAR,MOR,NLR,State
0.24926362137539537,0.48385398997479784,1.0,Normal
0.23942519870959733,0.3890198808541832,0.8903274267533648,Normal
0.25890121052713166,0.47384775732099527,1.0,Normal
0.2747331398587193,0.4061587006532927,0.8642633970683908,Normal
0.2300894966542111,0.44983275910883325,0.9402905622537189,Normal
0.23778657489810162,0.4557632323937361,1.0,Normal
0.26083125060443935,0.4726269011736447,1.0,Normal
0.2515574031232274,0.4777405819487546,1.0,Normal
0.2416156768107821,0.4557632323937361,1.0,Normal
0.22397945635359137,0.4569435764938488,1.0,Normal
0.24804140033668687,0.46792597961819743,1.0,Normal
0.2248057744504544,0.44349464915136144,0.9451416205663726,Normal
0.2672689092704883,0.47905994536108637,0.9451416205663726,Normal
0.21091537193302684,0.4582134424487012,0.9954163242264942,Normal
0.24589549785461257,0.4668194018914605,0.9402905622537189,Normal
0.22297759621694163,0.46781437325156655,0.8851760194254326,Normal
0.22397945635359137,0.46792597961819743,0.8851760194254326,Normal
0.22908763651756137,0.45525145360598546,0.9402905622537189,Normal
0.2513732933342761,0.45939378654881396,0.9402905622537189,Normal
0.27038044136601874,0.4850060649948386,0.8851760194254326,Normal
0.27038044136601874,0.4850060649948386,0.8851760194254326,Normal
0.215827043301331,0.48869273879390146,0.9451416205663726,Normal
0.23143879476247442,0.2337467914008418,0.9402905622537189,Normal
0.3157469188983447,0.40120771089803864,0.8355661145040032,Normal
0.23219916861309187,0.4752809963284249,0.8903274267533648,Normal
0.24212732369952106,0.2185320447198902,0.8834522085987722,Normal
0.2144399086396358,0.4752809963284249,0.9451416205663726,Normal
0.24513936547188625,0.20742379709568504,0.8851760194254326,Normal
0.2321720720266266,0.48369173817031574,0.9451416205663726,Normal
0.25496881122750914,0.20579830217101058,0.9402905622537189,Normal
0.2946234409005317,0.3993415676890239,0.8988475005629668,Normal
0.19850487485405754,0.46473864958322064,0.8903274267533648,Normal
0.25501481044010477,0.22866478019001177,0.8903274267533648,Normal
0.194558459311319,0.4652979084778056,0.9451416205663726,Normal
0.2330014262678456,0.22758118700614155,0.9402905622537189,Normal
0.19543276060789316,0.4646788027574624,0.9451416205663726,Normal
0.202339144917508,0.2602896031476768,0.8903274267533648,Normal
0.20907862834916902,0.4742166185554497,0.8903274267533648,Normal
0.23509249038925278,0.24898733070674064,0.8903274267533648,Normal
0.17709351933391704,0.47544357175379953,0.8903274267533648,Normal
0.2787437176407909,0.29808158973137366,0.8988475005629668,Normal
0.19850487485405754,0.4742166185554497,0.8903274267533648,Normal
0.19991973960178577,0.48385398997479784,0.8903274267533648,Normal
0.19626764405510128,0.495179874605131,0.8903274267533648,Normal
0.19796431140290355,0.48385398997479784,0.8903274267533648,Normal
0.23219916861309187,0.5157923769944603,0.8903274267533648,Normal
0.21299794730544236,0.5157923769944603,0.9451416205663726,Normal
0.22808577638091165,0.5362023791369028,0.9451416205663726,Normal
0.22908763651756137,0.5558238132239107,0.9451416205663726,Normal
0.22090564748848435,0.5362023791369028,0.8903274267533648,Normal
0.2352836041221571,0.5572275719119568,0.8903274267533648,Normal
0.23425464739904212,0.5833093032244574,0.8903274267533648,Normal
0.2352836041221571,0.5009417122604297,0.9451416205663726,Normal
0.21008048848581873,0.5574728676260392,0.9451416205663726,Normal
0.26594178738712826,0.3720978753398682,0.9255848513632721,Normal
0.21544176877628554,0.5232162624003172,0.8903274267533648,Normal
0.21319202058134923,0.52217688487085,0.9451416205663726,Normal
0.23060589672718357,0.3965823241131626,0.9106416928094863,Normal
0.21319202058134923,0.5290109614348609,0.8355661145040032,Normal
0.1572514878549663,0.47123477178389517,0.9451416205663726,Normal
0.21752434414870103,0.4612347172018678,0.9402905622537189,Normal
0.278103063051501,0.4079244415384926,0.9255848513632721,Normal
0.19485277930737308,0.46538822145414815,0.8903274267533648,Normal
0.20907862834916902,0.46671084311455124,0.9451416205663726,Normal
0.21216306385823425,0.4528951989068119,0.9402905622537189,Normal
0.1971023313692302,0.48986983214672314,0.8903274267533648,Normal
0.29059857651065446,0.4079244415384926,0.9255848513632721,Normal
0.21319202058134923,0.5077230193333323,0.9451416205663726,Normal
0.24677837270070185,0.4268751308935575,0.8571791513802558,Normal
0.2130250438919076,0.49428149709663627,0.9451416205663726,Normal
0.23219916861309187,0.5232162624003172,0.9451416205663726,Normal
0.23219916861309187,0.5126675803056198,0.8903274267533648,Normal
0.1971023313692302,0.5009417122604297,0.9451416205663726,Normal
0.2130250438919076,0.498425517555686,0.8903274267533648,Normal
0.22942750357507122,0.5338480072359176,0.8903274267533648,Normal
0.3048068483519138,0.44489545599671787,0.9106416928094863,Normal
0.1971023313692302,0.48979225015766675,0.9451416205663726,Normal
0.22908763651756137,0.5217204581083859,0.9451416205663726,Normal
0.27414058651950174,0.3986248097972326,0.9255848513632721,Normal
0.19401789586016496,0.500012767229961,0.9451416205663726,Normal
0.23117021188997688,0.50082198899187,0.9451416205663726,Normal
0.21319202058134923,0.5167748425104158,0.8903274267533648,Normal
0.2931306165845349,0.38493183773252143,0.8571791513802558,Normal
0.24551402369424807,0.4813557587905163,0.8355661145040032,Normal
0.21544176877628554,0.42407242697452513,0.9451416205663726,Normal
0.2652363631940434,0.40467769597281206,0.8571791513802558,Normal
0.2523751534709258,0.45267504096414285,0.8903274267533648,Normal
0.2523751534709258,0.49349327783060165,0.8903274267533648,Normal
0.2523751534709258,0.4986229662643395,0.8903274267533648,Normal
0.23631256084527205,0.49972247762810473,0.8851760194254326,Normal
0.1527250910117076,0.5080020867472049,0.9451416205663726,Normal
0.17709351933391704,0.48263672987692974,0.8903274267533648,Normal
0.3152946839951599,0.38493183773252143,0.8571791513802558,Normal
0.19485277930737308,0.46663727989874487,0.9451416205663726,Normal
0.32273661294582007,0.4290151567911661,0.7905694150420948,Normal
0.21356560734306163,0.45407660918649984,0.9451416205663726,Normal
0.30669404367123776,0.39654300106734885,0.8446387595572095,Normal
0.21402690402855734,0.441124241583789,0.9402905622537189,Normal
0.19626764405510128,0.4541090246764457,0.9402905622537189,Normal
0.21713843612408779,0.4362556955538693,0.9954163242264942,Normal
0.22191532330897001,0.4906864611215102,1.0548956716418834,Normal
0.31749997630394333,0.3380449560653084,0.7808688094430303,Normal
0.20991351179637713,0.5592387031146919,1.1098231017027762,Normal
0.2931306165845349,0.3592296383060165,0.8571791513802558,Normal
0.20626564721112062,0.5007334074977163,1.2160010430034036,Normal
0.29406272884948526,0.45853317995689696,0.8571791513802558,Normal
0.2641736918833554,0.4726269011736447,1.2197560731756085,Normal
0.2873506071306021,0.42303152017581336,0.8446387595572095,Normal
0.23593145526591813,0.47905994536108637,1.2197560731756085,Normal
0.24863136484025777,0.4239737105210333,1.2197560731756085,Normal
0.2406432550796407,0.4115838456095857,1.329771665710632,Normal
0.24742716027831813,0.5314691568354012,0.8208413292499824,Normal
0.23404350653004952,0.409024949336272,1.329771665710632,Normal
0.2977039940938562,0.418967022881006,0.8730378697119727,Normal
0.23499082415324726,0.39995362873892926,1.2711623258013058,Normal
0.2551505564544686,0.415687484779637,0.8571791513802558,Normal
0.2370245863339675,0.4423522202218217,1.2747548783981961,Normal
0.30796609637690725,0.3786119093092839,0.8571791513802558,Normal
0.20894654961806047,0.40450421036125855,1.329771665710632,Normal
0.3097957065756039,0.4073001540648598,0.8730378697119727,Normal
0.20182741773773646,0.36452208405580505,1.3848042918872212,Normal
0.2810389041027871,0.3786119093092839,0.8571791513802558,Normal
0.2144663359856964,0.38506278540037864,1.3848042918872212,Normal
0.30002893416782017,0.399625616157315,0.8208413292499824,Normal
0.198058067569092,0.37226353194664,1.4398509407946773,Normal
0.30538797359888803,0.40763663355062774,0.8730378697119727,Normal
0.22115126154880987,0.36443019530497367,1.494910063368688,Normal
0.29080567651057077,0.3986248097972326,0.8730378697119727,Normal
0.23573176775072352,0.343064680560829,1.494910063368688,Normal
0.3121087537651,0.42501990905658543,0.8730378697119727,Normal
0.1944601731967162,0.37459244554013754,1.5499803303236603,Normal
0.3187070603379478,0.4231547479896881,0.8039536450658297,Normal
0.24726947817834563,0.355981116535134,1.5499803303236603,Normal
0.2503676150174343,0.46948282045442213,0.8920379517246299,Normal
0.25997351593370943,0.36432486318587337,1.5499803303236603,Normal
0.2551505564544686,0.5115175855309987,0.8208413292499824,Normal
0.23257013304631508,0.356140997315445,1.5499803303236603,Normal
0.31685322995629595,0.5016242598277343,0.8730378697119727,Normal
0.2603850937602944,0.35420487109669735,1.6050605945555831,Normal
0.29754614855171435,0.5115175855309987,0.8410214463203252,Normal
0.24916427513455242,0.3543809783874909,1.6050605945555831,Normal
0.2984176449194083,0.49866870536814545,0.8208413292499824,Normal
0.2570003732745326,0.366498221012644,1.6050605945555831,Normal
0.28646405563787847,0.548422045832383,0.8730378697119727,Normal
0.24975657231036108,0.33333624033137654,1.6050605945555831,Normal
0.3069863238886287,0.4475422482847555,0.8410214463203252,Normal
0.2516763517958838,0.3347361318217633,1.6050605945555831,Normal
0.29406272884948526,0.5252375370770495,0.8410214463203252,Normal
0.29458437892649525,0.3353019879573251,1.6601498609991838,Normal
0.29226259671871624,0.603975319304727,0.8730378697119727,Normal
0.17528248554034748,0.3450161571598732,1.6050605945555831,Normal
0.32227474165699166,0.4432236297832705,0.8642633970683908,Normal
0.18669561215767372,0.32405789942034174,1.6050605945555831,Normal
0.24925917968561412,0.5544207415028477,0.8920379517246299,Normal
0.2224691845870732,0.32516290501606987,1.6050605945555831,Normal
0.2409236173070638,0.5479200082001638,0.8920379517246299,Normal
0.20162862125149972,0.31411619840206106,1.6601498609991838,Normal
0.26516615546304245,0.5041886244684376,0.9435273723846194,Normal
0.2678059443913212,0.29545430271134726,1.602208841172619,Normal
0.25319547788329505,0.5677290523675369,0.9435273723846194,Normal
0.2841300648767868,0.3135635549805302,1.6573928983533732,Normal
0.23451821646099213,0.5233406358572867,0.9435273723846194,Normal
0.2509434062891991,0.31456014684322964,1.6573928983533732,Normal
0.2512619099626169,0.4694417223071261,0.9435273723846194,Normal
0.24399954978110722,0.31456014684322964,1.6601498609991838,Normal
0.25230129707256677,0.4877412382792355,0.9643018452644833,Normal
0.2669913264495323,0.33318018512283604,1.6601498609991838,Normal
0.25954374675692776,0.47644320953901664,0.8642633970683908,Normal
0.25067491718958457,0.31298576173622367,1.6573928983533732,Normal
0.2619113440248274,0.4970003878381805,0.8410214463203252,Normal
0.24903473458920847,0.2927948908607683,1.6573928983533732,Normal
0.22854850156695936,0.4877412382792355,0.9435273723846194,Normal
0.25969057581100063,0.3028912664076913,1.6601498609991838,Normal
0.2984479335264735,0.2822371485982047,0.9531718551058111,Normal
0.2434814301677733,0.2928956633945184,1.6573928983533732,Normal
0.27430699975663286,0.3342783545247346,1.6573928983533732,Normal
0.2510138808440723,0.4910185004588846,0.8355661145040032,Normal
0.29895764239483236,0.6019576184952046,0.7366701614897051,Normal
0.24903473458920847,0.3028912664076913,1.6601498609991838,Normal
0.2280626431941386,0.39292463266388167,0.7905694150420948,Normal
0.280867676598919,0.2938020168637134,1.6573928983533732,Normal
0.2873506071306021,0.5634490052482994,0.7905694150420948,Normal
0.28307540910906515,0.36548912079145374,1.4918477657246265,Normal
0.2748460107125865,0.5495544522400808,0.7905694150420948,Normal
0.28646405563787847,0.5628780357842335,0.7905694150420948,Normal
0.3176997374615784,0.5587558690362214,0.7905694150420948,Normal
0.22148546554469828,0.32294895829775977,1.3814979498232538,Normal
0.2898931523175696,0.5872757067339603,0.8039536450658297,Normal
0.17284647819233157,0.3426639076292933,1.6573928983533732,Normal
0.2502916679879319,0.5587558690362214,0.8039536450658297,Normal
0.09756945693584668,0.3255247569435134,1.6573928983533732,Normal
0.26030111290893726,0.6106677712647225,0.8208413292499824,Normal
0.3068192613878136,0.32275910790311924,1.3814979498232538,Normal
0.27767362221072445,0.5726504220444398,0.8730378697119727,Normal
0.26808793071322623,0.30145476229045437,1.4398509407946773,Normal
0.2565261792540652,0.5638752057141763,0.9255848513632721,Normal
0.2689654056155115,0.2903225806451613,1.3814979498232538,Normal
0.24677837270070185,0.5677290523675369,0.8920379517246299,Normal
0.26573677408930435,0.2823376202084335,1.6601498609991838,Normal
0.2937524352934535,0.5965574840127781,0.8410214463203252,Normal
0.25069300927278226,0.29329845386224085,1.602208841172619,Normal
0.22881433918592634,0.567531085366485,0.8920379517246299,Normal
0.2661792590132356,0.30389839241063643,1.6573928983533732,Normal
0.24016632992899342,0.5449772908023667,0.8730378697119727,Normal
0.267571067285414,0.31234752377721214,1.6573928983533732,Normal
0.2789629659507406,0.5726504220444398,0.8208413292499824,Normal
0.2454372012873303,0.30389839241063643,1.6573928983533732,Normal
0.26216144919582374,0.5726504220444398,0.8039536450658297,Normal
0.25041223646191896,0.31344345502738685,1.6573928983533732,Normal
0.2663603489119197,0.5540742510021772,0.8039536450658297,Normal
0.23637871809215974,0.3145231727015265,1.7125789994240537,Normal
0.2785450224868318,0.6073874950154429,0.8730378697119727,Normal
0.24527940702773987,0.3230976750558543,1.6601498609991838,Normal
0.2749484571114581,0.5682448023870781,0.7510155725708372,Normal
0.266384233306576,0.36547802601995383,1.6050605945555831,Normal
0.25139675491073715,0.39189601771926735,1.547027046604819,Normal
0.2764555154697217,0.5912244248009958,0.8446387595572095,Normal
0.23664095672841234,0.3991789435471991,1.494910063368688,Normal
0.26594178738712826,0.6126373066177584,0.8039536450658297,Normal
0.2695825760320326,0.39708500151818715,1.4398509407946773,Normal
0.281368659715731,0.5767498007284725,0.8039536450658297,Normal
0.22035791966730084,0.39748427256038676,1.329771665710632,Normal
0.27414058651950174,0.5820828599402548,0.8208413292499824,Normal
0.26767701726036097,0.41972110157675935,1.2711623258013058,Normal
0.2898931523175696,0.5623959931557546,0.7510155725708372,Normal
0.25476551678586984,0.42270225543679446,1.2197560731756085,Normal
0.25797805459569706,0.351550604241551,0.8571791513802558,Normal
0.23281653683320877,0.47905994536108637,1.1647777972957636,Normal
0.24930294815288997,0.393753228661999,0.7905694150420948,Normal
0.2496823374788419,0.42386962097199465,1.1647777972957636,Normal
0.253788598123061,0.4498482117341461,1.1098231017027762,Normal
0.25805003622219846,0.48986983214672314,1.0548956716418834,Normal
0.25476551678586984,0.4676043032498922,1.0,Normal
0.23187057498186447,0.4957141594171074,1.0548956716418834,Normal
0.2403846153846154,0.4850060649948386,1.0,Normal
0.23472300998184867,0.47867452213409933,1.0,Normal
0.25797805459569706,0.37435152156659,0.8039536450658297,Normal
0.2618986249244302,0.4569435764938488,0.9954163242264942,Normal
0.2672689092704883,0.4569435764938488,0.9451416205663726,Normal
0.23355008794572824,0.43365592451486656,1.0,Normal
0.24926362137539537,0.4328802736262772,0.9954163242264942,Normal
0.2523751534709258,0.41154861663599707,0.9954163242264942,Normal
0.3083706131915943,0.3569618415083169,0.7905694150420948,Normal
0.2130250438919076,0.39940085682324866,0.9954163242264942,Normal
0.2647860953910075,0.3316873298433589,0.8039536450658297,Normal
0.2523751534709258,0.3563267922810472,0.9954163242264942,Normal
0.31099418812431534,0.3119256270757466,0.8446387595572095,Normal
0.23961296810771548,0.33578872889379524,0.9954163242264942,Normal
0.2551505564544686,0.30777540779173285,0.7366701614897051,Normal
0.21663160110521335,0.28244387393175746,1.050551539233257,Normal
0.2958750997324408,0.3188539597586398,0.7905694150420948,Normal
0.23444336360219076,0.3021744221280642,1.0,Normal
0.26887314625657754,0.3201628835946255,0.8446387595572095,Normal
0.23155291246070636,0.2739167788473543,0.9954163242264942,Normal
0.26882560551077594,0.30051051223084135,0.7905694150420948,Normal
0.20830834756036068,0.2721047719440663,0.9954163242264942,Normal
0.26030111290893726,0.34315057105562125,0.7905694150420948,Normal
0.23972708580594743,0.2931969338006154,1.0,Normal
0.25797805459569706,0.3156213843159995,0.8039536450658297,Normal
0.23155291246070636,0.31333310798979497,1.0,Normal
0.2746047329940935,0.31530948716485024,0.8446387595572095,Normal
0.27852849132499574,0.34531084321631866,0.9451416205663726,Normal
0.23452167196538765,0.30904823713760843,0.7808688094430303,Normal
0.3543772668391699,0.3336960563014124,1.050551539233257,Normal
0.27414058651950174,0.3280394012911932,0.8446387595572095,Normal
0.30027255407638054,0.34519570086870494,1.050551539233257,Normal
0.2977564070937052,0.31530948716485024,0.7905694150420948,Normal
0.35656999500471354,0.36921271401967776,1.050551539233257,Normal
0.30989510311365587,0.2801232959520968,1.1608449403816843,Normal
0.2711956463257895,0.3367807203733163,0.7905694150420948,Normal
0.24108944803015428,0.40701296143396143,0.9954163242264942,Normal
0.25753884830292484,0.405583348560017,1.0,Normal
0.2701010763997333,0.30825711920171933,0.8208413292499824,Normal
0.24634034179111114,0.43662735732538704,1.0,Normal
0.2873506071306021,0.33918173268560703,0.8039536450658297,Normal
0.24397989917163868,0.49501287163756275,0.9954163242264942,Normal
0.28121804587476257,0.33351515491960976,0.8571791513802558,Normal
0.24397989917163868,0.4174357154138555,1.0548956716418834,Normal
0.24926362137539537,0.49428149709663627,1.0548956716418834,Normal
0.2607662347005725,0.3139319919348559,0.8571791513802558,Normal
0.2700668885961456,0.5525009625837043,0.9954163242264942,Normal
0.3416219683978352,0.3280394012911932,0.8730378697119727,Normal
0.26936916562020474,0.5546267723219549,0.9954163242264942,Normal
0.21690388326620602,0.46682343176324925,1.050551539233257,Normal
0.25442155613987966,0.3452893542143091,0.9255848513632721,Normal
0.21401343212472163,0.5115438425439816,1.1608449403816843,Normal
0.26091081081209794,0.3592887975910976,0.8039536450658297,Normal
0.23472300998184867,0.4377011424045701,1.1595310237858887,Normal
0.15361957580781396,0.46677737765455707,1.1043152607484654,Normal
0.14688040816484915,0.47867452213409933,1.1043152607484654,Normal
0.15999639240436903,0.47905994536108637,1.1043152607484654,Normal
0.26087753436342687,0.32541317469889014,0.9531718551058111,Normal
0.16451064922116476,0.5484118185326883,1.1056947931548542,Normal
0.19615628926757878,0.559167311361129,1.1056947931548542,Normal
0.22191532330897001,0.518958874661953,1.050551539233257,Normal
0.25890121052713166,0.44465308759500055,1.050551539233257,Normal
0.28986748917480454,0.3149438524163623,0.9106416928094863,Normal
0.2064174275307106,0.418827003863948,1.1098231017027762,Normal
0.21980906284502089,0.4377011424045701,1.1608449403816843,Normal
0.2477371101873302,0.3497342556667517,0.9255848513632721,Normal
0.24006695286345728,0.5111111111111111,1.1608449403816843,Normal
0.22542528788762217,0.5000691447354837,1.1608449403816843,Normal
0.26272508106265535,0.4309117083046109,0.8730378697119727,Normal
0.23663609176773434,0.3761484301278439,1.2160010430034036,Normal
0.21607756516934296,0.3658483531388927,1.2160010430034036,Normal
0.2195220522466977,0.3962333834417218,1.2160010430034036,Normal
0.21242999305049415,0.45237997521759565,1.2699625498607352,Normal
0.2440030282324108,0.43418677356456215,1.214746786823312,Normal
0.2628035378334177,0.4835785941981195,1.214746786823312,Normal
0.25664058243025534,0.5072729419588685,1.2160010430034036,Normal
0.2628035378334177,0.5061298434295737,1.214746786823312,Normal
0.26328782472351087,0.4950455773102426,1.1595310237858887,Normal
0.2585003979367836,0.4722450953105689,1.214746786823312,Normal
0.20692137292851803,0.44662911098589475,1.2160010430034036,Normal
0.23307493508327104,0.4543692594638345,1.2160010430034036,Normal
0.2696868281413629,0.48257861113271094,1.1608449403816843,Normal
0.24897658841297404,0.4620121283341179,1.1608449403816843,Normal
0.21401343212472163,0.43391537680488795,1.1608449403816843,Normal
0.22353724164853114,0.45609488091472195,1.1608449403816843,Normal
0.26499103218682096,0.2674646131879908,0.9386679716361955,Normal
0.21607756516934296,0.40496023747446375,1.1608449403816843,Normal
0.3366851895527235,0.4275160859412936,0.7262499737626459,Normal
0.2298581279567597,0.3877895701608995,1.2160010430034036,Normal
0.32014790121168946,0.41360739322983436,0.7808688094430303,Normal
0.2096200102746465,0.3979166988991224,1.2197560731756085,Normal
0.21265147726483324,0.3968729720694949,1.2160010430034036,Normal
0.2526181689804917,0.4168632199506571,1.1608449403816843,Normal
0.21894625601784662,0.4092494854147409,1.2160010430034036,Normal
0.2726226596430127,0.45173595559495305,1.1595310237858887,Normal
0.2589023683924237,0.46248305359860575,1.2160010430034036,Normal
0.21806073260377923,0.45637859620026106,1.2197560731756085,Normal
0.2087706448474551,0.44462421968143606,1.2160010430034036,Normal
0.24423945528699295,0.4532174901534186,1.2711623258013058,Normal
0.2538451226038597,0.45637859620026106,1.2160010430034036,Normal
0.2497416017499377,0.4493383161448077,1.2160010430034036,Normal
0.25477846758216405,0.45612526362664696,1.2160010430034036,Normal
0.2497416017499377,0.44589619797368674,1.2160010430034036,Normal
0.23307493508327104,0.44620262773963837,1.214746786823312,Normal
0.23486375293470801,0.46324972680066595,1.2160010430034036,Normal
0.24936467495768377,0.451996439221701,1.1608449403816843,Normal
0.2799175773544543,0.45237997521759565,1.2160010430034036,Normal
0.22327884339846887,0.43131697277880426,1.2160010430034036,Normal
0.2915663844482693,0.4309040178282096,1.2160010430034036,Normal
0.20714285714285713,0.4201807486108666,1.1595310237858887,Normal
0.20330427173626192,0.3966666603041416,1.1608449403816843,Head Bending
0.17124704998790966,0.4226489423378366,1.1647777972957636,Head Bending
0.19904674040906317,0.40904940407303547,1.1608449403816843,Head Bending
0.20714285714285713,0.4170382171626896,1.1608449403816843,Head Bending
0.20976102612334888,0.4066215504960229,1.1608449403816843,Head Bending
0.28937365628272577,0.3964731171551207,1.2711623258013058,Head Bending
0.268123258196595,0.39870967085158704,1.2711623258013058,Head Bending
0.2514935055656515,0.4143115235047241,1.3263281424532218,Head Bending
0.24944628946415226,0.396040051698843,1.3814979498232538,Head Bending
0.21242999305049415,0.3949218944959796,1.4398509407946773,Head Bending
0.19890130585392435,0.3844699746599391,1.4366712881671653,Head Bending
0.24703427146318468,0.35360384666822864,1.4366712881671653,Head Bending
0.24243358957072203,0.37568315944520986,1.4398509407946773,Head Bending
0.24308934725231648,0.36531078990950705,1.4398509407946773,Head Bending
0.21516318089747172,0.3780299814135906,1.4918477657246265,Head Bending
0.24408442212669812,0.40645163582475,1.4918477657246265,Head Bending
0.2629075962483423,0.4224143328596771,1.4366712881671653,Head Bending
0.21810267327224148,0.4454468034620239,1.4366712881671653,Head Bending
0.2786828139532681,0.43070940066858215,1.435609838973005,Head Bending
0.2652017411385658,0.4565213641609784,1.3814979498232538,Head Bending
0.24868127612718857,0.4716743545703241,1.4366712881671653,Head Bending
0.22373341282552658,0.4410143547507901,1.4366712881671653,Head Bending
0.23743106324931346,0.45328899823248964,1.4366712881671653,Head Bending
0.20158220826086426,0.44505070292769244,1.4366712881671653,Head Bending
0.26182661917060884,0.4687782323838037,1.4366712881671653,Head Bending
0.2451144919776619,0.4532174901534186,1.4366712881671653,Head Bending
0.21542177086530162,0.46680372379127005,1.494910063368688,Head Bending
0.2521031221316047,0.45328899823248964,1.4398509407946773,Head Bending
0.2348417135227512,0.47748415851929266,1.4918477657246265,Head Bending
0.23216081111581133,0.3544661403273223,1.494910063368688,Head Bending
0.1379137166545763,0.3544661403273223,1.4398509407946773,Head Bending
0.19977851578566092,0.396040051698843,1.3848042918872212,Head Bending
0.19598481059816658,0.3972326114901086,1.4366712881671653,Head Bending
0.24615412186423208,0.3962333834417218,1.3814979498232538,Head Bending
0.24615412186423208,0.3962333834417218,1.3814979498232538,Head Bending
0.22543731151412177,0.4382183877707407,1.3814979498232538,Head Bending
0.23182519462169904,0.47421786671359156,1.3848042918872212,Head Bending
0.21640826841660438,0.44142709501202754,1.3848042918872212,Head Bending
0.22278611222249783,0.4108932157728701,1.329771665710632,Head Bending
0.228788598123061,0.4280175424918663,1.3814979498232538,Head Bending
0.2585003979367836,0.45730757115051784,1.3848042918872212,Head Bending
0.2671764374546612,0.41625451207673636,1.3814979498232538,Head Bending
0.24868127612718857,0.43109273726961234,1.3848042918872212,Head Bending
0.2510103505936943,0.47867452213409933,1.3814979498232538,Head Bending
0.23307493508327104,0.4843382662416294,1.3814979498232538,Head Bending
0.2507404339470782,0.5448152523096658,1.3814979498232538,Head Bending
0.2375226159296911,0.5490516363243814,1.3814979498232538,Head Bending
0.2533959407148487,0.5784179582264908,1.3814979498232538,Head Bending
0.228788598123061,0.5670070382001896,1.3263281424532218,Head Bending
0.2734754262644239,0.5750674698337789,1.3814979498232538,Head Bending
0.26087383406762205,0.5632214123992164,1.3263281424532218,Head Bending
0.2557430134275952,0.5261236011874441,1.3814979498232538,Head Bending
0.2397292140034405,0.5571511371705687,1.3263281424532218,Head Bending
0.25369125300063416,0.568308074930809,1.3263281424532218,Eye Closed
0.27881181841868036,0.5682866610108814,1.3263281424532218,Eye Closed
0.27131648160150557,0.6180321717013308,1.2711623258013058,Eye Closed
0.2904606255124954,0.5929780190355728,1.3263281424532218,Head Bending
0.25369125300063416,0.5933408136766395,1.2711623258013058,Head Bending
0.25369125300063416,0.5928908857535273,1.2711623258013058,Head Bending
0.2534093946356277,0.654557542084118,1.2711623258013058,Head Bending
0.2621219314563943,0.6313697706506688,1.2160010430034036,Head Bending
0.27881181841868036,0.6541186186217066,1.2160010430034036,Head Bending
0.2678059443913212,0.6535784955744207,1.2160010430034036,Head Bending
0.29127108943721786,0.637946742595429,1.1608449403816843,Head Bending
